file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b,speaker_cos,text_cos
audio/00164.wav,audio/01875.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/2773cc90-6a49-490e-88da-93e2190405c3.mp3,./dataset/reazonspeech_wav_out/003/8a6e121075e5f.wav,,
audio/00443.wav,audio/01489.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/70/70e9ab95-4e47-49d4-9cb4-cbd759f8beb9.mp3,./dataset/reazonspeech_wav_out/001/e558d71f2e2d0.wav,,
audio/00168.wav,audio/01741.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29994814-3a1d-4389-bcd7-521e1340132a.mp3,./dataset/reazonspeech_wav_out/002/fd13ddcc5c156.wav,,
audio/01311.wav,audio/00418.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/2a2e4db71c703.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/69992243-2ec0-46c8-8ed4-97f8db96e2e9.mp3,,
audio/00485.wav,audio/01774.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7ded0add-e298-43ee-9695-b61b53be1345.mp3,./dataset/reazonspeech_wav_out/003/1cb85a464565c.wav,,
audio/01120.wav,audio/00594.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/59bc10a7b222b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96ea7b69-78a1-47ab-a489-03f805884f50.mp3,,
audio/01772.wav,audio/00835.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/1ba864b03c443.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1b6395a-b003-4d7a-b22c-0ece317f10d0.mp3,,
audio/00444.wav,audio/01158.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/70/70fd71e9-703d-4441-9b0d-be4812b7aedd.mp3,./dataset/reazonspeech_wav_out/000/81a030545a630.wav,,
audio/00077.wav,audio/01480.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/11/11cfec93-d4d4-4470-b7fe-0923f789e010.mp3,./dataset/reazonspeech_wav_out/001/dc7c18946d233.wav,,
audio/00398.wav,audio/01094.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/6561cdc1-13ca-493e-a61d-86a89c5e5fc4.mp3,./dataset/reazonspeech_wav_out/000/40b0b67694655.wav,0.6004737615585327,0.6833852529525757
audio/00250.wav,audio/00497.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ea897f9-83cb-4d1d-a4ac-99f7fdedc75a.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/8041780b-c3bb-442b-9fd5-8ba67badaedd.mp3,0.6944352388381958,0.6919975280761719
audio/00102.wav,audio/01819.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/17/1778d516-9e2d-4c36-a0e4-ce0f8eeacc44.mp3,./dataset/reazonspeech_wav_out/003/4a306380b0ee0.wav,,
audio/00146.wav,audio/01099.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/21/211768e7-cf83-43a1-97fb-1afce5f77067.mp3,./dataset/reazonspeech_wav_out/000/4749445df1d3e.wav,,
audio/00695.wav,audio/01730.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2748c75-dd37-4cab-aaf9-f91cfd3496a6.mp3,./dataset/reazonspeech_wav_out/002/f3b62bf60e317.wav,,
audio/01096.wav,audio/00281.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/43233f6b82c1b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/46/46dc83e0-c05d-4e88-a083-378e702d7890.mp3,,
audio/01296.wav,audio/00618.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/1ca361c3a62b3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9d/9d7a3f18-86c3-4f10-a3c1-c12bf9965a57.mp3,,
audio/01017.wav,audio/01265.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fc/fc1339d5-8414-4108-bdfd-94d3e00cc681.mp3,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,,
audio/00151.wav,audio/01651.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/23/23909fd4-b36a-4fe5-a2ca-717e40a4d004.mp3,./dataset/reazonspeech_wav_out/002/ad14bb1f52625.wav,,
audio/01760.wav,audio/00802.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/11606acf191c7.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca0499d5-4a0a-46b7-aa8b-904059235b00.mp3,0.630179762840271,0.658173143863678
audio/01572.wav,audio/00050.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/40a02a111cbe8.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0c/0cb438f0-6b93-4c44-8e3a-41296ce66951.mp3,,
audio/00489.wav,audio/01579.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7e/7e86d10c-031c-4e25-aa8e-19897315dc11.mp3,./dataset/reazonspeech_wav_out/002/4996915491b89.wav,,
audio/01202.wav,audio/00773.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/af8386593cb7c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3bbbeef-f67d-4022-a451-a918542dfac5.mp3,,
audio/01573.wav,audio/01008.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/413a6fa2556ae.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fa/fa40ccc7-db91-46e0-b6c8-26eb02bb2bed.mp3,,
audio/00638.wav,audio/01954.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a3/a31196cf-b628-438c-88db-6e23cdca5ee1.mp3,./dataset/reazonspeech_wav_out/003/f0af5134393b1.wav,0.558174729347229,0.6877708435058594
audio/00201.wav,audio/01519.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/336bc325-acfb-4fbc-a717-761de200343e.mp3,./dataset/reazonspeech_wav_out/002/0e9cce42f4d21.wav,,
audio/00344.wav,audio/01388.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/58/58726b70-e9cc-4909-a839-f773965e8b60.mp3,./dataset/reazonspeech_wav_out/001/8070a0fee5a05.wav,,
audio/01549.wav,audio/01009.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/2ada8de057d62.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fa/fab78d42-0060-4dae-bad3-3f2dad8c4133.mp3,,
audio/00610.wav,audio/01033.wav,-1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9af1340b-4323-41f6-a9c7-7f1f1593386d.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ffce5b15-1ef9-4b0c-b078-ca92384d73b8.mp3,0.6946038007736206,0.6783320307731628
audio/00925.wav,audio/01498.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e529251e-1364-4806-9d9e-cac7835ae47b.mp3,./dataset/reazonspeech_wav_out/001/f2cfeba6cd32f.wav,,
audio/01198.wav,audio/00404.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/a8b38ecffa5d0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66b21b98-1c54-418c-a71e-06022ca020dc.mp3,,
audio/01286.wav,audio/00604.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/1152045c0067a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/99359fd6-8d5c-4d19-bb60-3df084faf853.mp3,,
audio/01053.wav,audio/00484.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/0fd0abfe5a7eb.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7d49fd41-c21d-4741-87d9-a524c6ed7b9a.mp3,,
audio/01247.wav,audio/00040.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e14dcbdcd2873.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/09/09f90088-e4e5-4398-8bd3-e7bcc64fb7be.mp3,,
audio/00252.wav,audio/01767.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ef61a6c-f066-4569-8a60-753f09103415.mp3,./dataset/reazonspeech_wav_out/003/163bdda58ba9f.wav,,
audio/01565.wav,audio/00165.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/3aabe0bc5e6a4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/27a6dbda-7e06-4a78-925d-284f4613cb71.mp3,0.567457377910614,0.6713952422142029
audio/01011.wav,audio/01242.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fb7b5a69-062b-4706-bf76-b0be3d7429ca.mp3,./dataset/reazonspeech_wav_out/000/dba69598dc6dd.wav,0.6983222365379333,0.7546436786651611
audio/00722.wav,audio/01807.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b8/b81dcba1-2129-477a-a0b5-4408c7f4fbc8.mp3,./dataset/reazonspeech_wav_out/003/3e2a2df14ed6c.wav,,
audio/00479.wav,audio/01732.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7b/7ba9f775-11e8-4990-bb25-bfaca42cd42b.mp3,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav,,
audio/00845.wav,audio/01381.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3e06ce1-31e3-42a3-b824-554538bca313.mp3,./dataset/reazonspeech_wav_out/001/7b84acb2e0e66.wav,,
audio/01258.wav,audio/00040.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/eb9e5b1ee18aa.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/09/09f90088-e4e5-4398-8bd3-e7bcc64fb7be.mp3,,
audio/01807.wav,audio/00229.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/3e2a2df14ed6c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3986497c-f960-4284-8a62-e0c68c06a9d6.mp3,,
audio/01492.wav,audio/00121.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/e7d1ec2812fea.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c570213-9939-43df-b86e-5da995dd6d77.mp3,,
audio/01733.wav,audio/00455.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f62c895949ea5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/74/740cc7f2-a209-41c1-a519-3dda892072d7.mp3,,
audio/00042.wav,audio/01311.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0a/0a9e5a08-1e13-4e65-b92a-ffc11f9d20da.mp3,./dataset/reazonspeech_wav_out/001/2a2e4db71c703.wav,,
audio/01451.wav,audio/00650.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/bb6b7d3cff653.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a5d240c5-dbc3-4191-a5f7-95c33b903970.mp3,,
audio/00556.wav,audio/01442.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8ed4093a-fd25-4eff-b4bb-3d60cabfd695.mp3,./dataset/reazonspeech_wav_out/001/af2fb47aca8be.wav,0.5743051767349243,0.7052560448646545
audio/00928.wav,audio/01841.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e5a68790-3e48-4c12-926d-d8f4becf8a60.mp3,./dataset/reazonspeech_wav_out/003/672bf98faea29.wav,,
audio/01185.wav,audio/00196.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/9899b573ba1e1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31b498ef-900a-4e0b-8d23-af4b4ec4652d.mp3,,
audio/00789.wav,audio/01940.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c6e3198d-7e7a-48f9-a9f4-d560544cc808.mp3,./dataset/reazonspeech_wav_out/003/db5bf2e42f625.wav,,
audio/01399.wav,audio/00250.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/8850262638053.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ea897f9-83cb-4d1d-a4ac-99f7fdedc75a.mp3,0.5636576414108276,0.6551594734191895
audio/01466.wav,audio/00711.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cc09f8e30f35d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6557990-6a0d-4214-801a-08a35dc7dbd5.mp3,,
audio/00235.wav,audio/01337.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b662708-439a-4abd-9338-58eea56aa223.mp3,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav,,
audio/01658.wav,audio/00623.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/b3fcd706516b4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e80d386-c724-4194-ab3c-bf8f548d1784.mp3,,
audio/01295.wav,audio/00972.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/1c5eb9840b138.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f1/f1092993-024e-4a78-890a-0d404386ee28.mp3,,
audio/01726.wav,audio/00633.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f06d7bb2cbfe6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a1b1f540-c831-405e-8e0e-d2229e758a3a.mp3,,
audio/01686.wav,audio/00877.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d04534966a725.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/da/da041752-6813-49c8-93cd-d83af6a0404b.mp3,,
audio/00551.wav,audio/01527.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e06ceb5-f418-40d3-a9e6-7373f3fea204.mp3,./dataset/reazonspeech_wav_out/002/150ebe6e1f6ff.wav,,
audio/01265.wav,audio/00119.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1bf4ac0b-dea3-4215-b42e-d9a842668cae.mp3,,
audio/01306.wav,audio/00722.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/261822a4a7ff4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b8/b81dcba1-2129-477a-a0b5-4408c7f4fbc8.mp3,,
audio/00929.wav,audio/01054.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e6/e62be60f-900b-42b5-af1a-469771745ec4.mp3,./dataset/reazonspeech_wav_out/000/120d3b9d59117.wav,,
audio/01340.wav,audio/00992.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/4857bf23b3a94.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f5/f5d773cd-4194-4634-80f5-0ee8a2f6acf6.mp3,0.581585168838501,0.6869025230407715
audio/00715.wav,audio/01807.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6c3bcf6-8f76-4f29-918d-aa24860a2cab.mp3,./dataset/reazonspeech_wav_out/003/3e2a2df14ed6c.wav,,
audio/00246.wav,audio/01830.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d45c920-7d6f-4f06-a8f6-1f316276aa98.mp3,./dataset/reazonspeech_wav_out/003/54cee4f5ec279.wav,,
audio/00738.wav,audio/01547.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc84156e-ce8e-4c9d-86fb-a012ef68d004.mp3,./dataset/reazonspeech_wav_out/002/290f5ab546e40.wav,,
audio/01690.wav,audio/00846.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d2c5ab2b84efe.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3faa31d-31eb-43ca-9050-9a20ac68b0db.mp3,,
audio/01341.wav,audio/00903.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/4a695a42ca174.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e058bffd-355c-4f53-9cb8-7a321ce69aab.mp3,,
audio/01617.wav,audio/00631.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/7ac2d9e1c0798.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a11bbc85-d7a6-40d7-85a5-71190b15231a.mp3,,
audio/01877.wav,audio/00623.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/8b263b9539c46.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9e80d386-c724-4194-ab3c-bf8f548d1784.mp3,,
audio/00104.wav,audio/00613.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1831e6ea-e681-43a0-bc78-ca63896f010e.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9b7cb7e7-442f-4484-bb51-c9b7bcb9672f.mp3,0.6560398936271667,0.7029653787612915
audio/01753.wav,audio/00831.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/0b75106439488.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d119d225-7e1a-4553-936c-0ecd0cb7c641.mp3,,
audio/01735.wav,audio/00530.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f7e48d78d7565.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/87/87ee37a7-5edc-47a0-9d4a-fe6ed659b9e2.mp3,,
audio/00879.wav,audio/01505.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/db/db26fdcc-6648-4248-9b05-91fc2d1de7f9.mp3,./dataset/reazonspeech_wav_out/002/013eefcdd84df.wav,,
audio/01595.wav,audio/00001.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/5b72130d59252.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/00/00085c4d-0933-486e-ac0d-c088ce397b2c.mp3,,
audio/01552.wav,audio/00379.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/2d44ef159f51f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/60587103-d5fa-4fb1-8e62-ee2607d48aef.mp3,,
audio/00757.wav,audio/01623.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c0/c0a2b86e-c6dd-410f-a3b6-9b62bc55da47.mp3,./dataset/reazonspeech_wav_out/002/83ab8cef04e96.wav,0.629298985004425,0.6780770421028137
audio/01666.wav,audio/00993.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c035526d65c6e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f6/f684902a-edca-405e-8a5a-8daed722d868.mp3,,
audio/01260.wav,audio/00284.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f10bc1689784b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/4710af04-3f75-48fd-842c-62d6763511c1.mp3,,
audio/01601.wav,audio/00814.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/66f81f106d327.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cd/cd47cb44-f6f2-4a54-81e2-42d4f4b050cb.mp3,,
audio/01284.wav,audio/00821.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/0e25efda26093.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ce/cef2bf28-4fe5-46d3-8e39-c0a88b8dea33.mp3,,
audio/01299.wav,audio/00774.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/1d353b905eeb1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c36d3d-710f-4c5e-80e3-7632e805c716.mp3,,
audio/01466.wav,audio/00856.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cc09f8e30f35d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d57c9067-306f-4442-a5da-b002a448948b.mp3,,
audio/01577.wav,audio/00095.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/4391174b69656.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15bcda1e-4ef7-43b0-a8f1-26b3933a39f4.mp3,0.6100691556930542,0.6565850973129272
audio/01949.wav,audio/00093.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/e8f2269ed3ca0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15665f4a-237a-4bbd-966f-156e3a6fbf8a.mp3,,
audio/01643.wav,audio/00241.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/9d32673239b06.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c7b9683-16a0-4fa3-8ca9-a37ad30415e7.mp3,,
audio/00584.wav,audio/01276.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/95/95077b55-76ad-45bc-8fe1-ebffd19139a4.mp3,./dataset/reazonspeech_wav_out/001/052e7663ddd0d.wav,,
audio/00243.wav,audio/01768.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3ce30601-bd77-4bba-81a2-93a08c11ca33.mp3,./dataset/reazonspeech_wav_out/003/168f115178fad.wav,,
audio/01238.wav,audio/00676.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/d4e795c915c0b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/abb160f8-6ef3-4384-84f1-8ba7b50c1800.mp3,,
audio/00607.wav,audio/01612.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9ab482a0-a7c3-45f4-95b8-dfb334ff9756.mp3,./dataset/reazonspeech_wav_out/002/786b8f7f15fbe.wav,,
audio/01495.wav,audio/00010.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/ec5ad910b041a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/01/01c3f15c-7842-47f5-af13-bbcc0702bfd5.mp3,,
audio/01043.wav,audio/00463.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/0c2fc37ee6bec.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/78/781aaf51-9fdc-4c64-9bfb-59c97d5b6e0e.mp3,,
audio/00553.wav,audio/01069.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e76754a-bc0e-4cf4-83b9-f75e042ed032.mp3,./dataset/reazonspeech_wav_out/000/235e235ff1b0c.wav,,
audio/01316.wav,audio/00318.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/2e4e3c7e2e0b4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/51/51c03bf2-b57e-4334-a384-9ae19007af20.mp3,0.6893788576126099,0.6871926784515381
audio/01574.wav,audio/00609.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/41d75738e3d4b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9adc53da-cd38-4d30-9a07-4c87437ca300.mp3,,
audio/00706.wav,audio/01732.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b5/b5437b10-30f2-466d-bce2-b3c218382fd0.mp3,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav,,
audio/00476.wav,audio/01315.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7ab79afd-a264-4daf-b6c9-d380a53418e0.mp3,./dataset/reazonspeech_wav_out/001/2cae4881ec732.wav,,
audio/01437.wav,audio/00918.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/ab3a0382d0c17.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e39d4c3c-cd18-4be9-9cab-611626e8573a.mp3,,
audio/01228.wav,audio/01002.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/ce6782f959ef5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f8a270d4-14d1-4cc1-948a-6d1e9663591e.mp3,,
audio/00671.wav,audio/00117.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/aa/aa1af9e6-674a-4a98-ad9e-c8b00454a71a.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1b954b08-44c7-47ce-9459-beee6bed2e05.mp3,0.6978765726089478,0.7147037386894226
audio/00484.wav,audio/01427.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7d49fd41-c21d-4741-87d9-a524c6ed7b9a.mp3,./dataset/reazonspeech_wav_out/001/a5ef4c6a8e360.wav,,
audio/00946.wav,audio/01453.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ec/ec08b313-ea9f-4f07-ba7c-3bd3ed9de492.mp3,./dataset/reazonspeech_wav_out/001/bcc31939318e4.wav,,
audio/01509.wav,audio/00691.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/04a9425585c13.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b1/b1173cc4-a0e6-45f4-a1c1-b02e014f5714.mp3,0.5542234182357788,0.6814159750938416
