shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
995,audio/00995.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f6/f6c04368-bb1b-4bbe-82ed-9321d81578f2.mp3,anim400k,左肩の切り離しは コンソール脇にある赤いボタンを押す,0.04,8.759,3.276549
996,audio/00996.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f71fa208-1de6-4c86-916b-cb8d68f3f030.mp3,anim400k,両親に恥じることがないものは 狼狽するに及ばない,0.087,7.339,3.581579
997,audio/00997.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f74262f0-7914-4435-abbe-425842235fb8.mp3,anim400k,お待ち 電話したんだ 昨日の夜,0.3,5.479,3.17319
998,audio/00998.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f747b2da-f47a-4a95-85cd-cc6a0309f9ca.mp3,anim400k,いつの世にも想定外の出来事は,0.286,6.279,3.142972
999,audio/00999.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f74c77b4-af6e-4a08-9984-3409ad3183a4.mp3,anim400k,対外のプロセッサーは一年も経たないうちに死ぬ,0.143,5.779,3.523849
1000,audio/01000.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f7d076c9-94c1-4d1c-a720-c00c3cd12af0.mp3,anim400k,壊れちゃったものは仕方ないですよ ほら、顔を上げて,0.045,7.059,3.318363
1001,audio/01001.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f833c766-d1a4-4d39-9f8e-6fb2f9323c23.mp3,anim400k,オースイン課長 ああ、はいはい ノットパニッシャーの技術情報に目を通しました,0.188,9.219,3.237906
1002,audio/01002.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f8a270d4-14d1-4cc1-948a-6d1e9663591e.mp3,anim400k,委員長室は長らく締め切ってあるので 使うなら手入れが必要だ,0.074,7.099,3.35348
1003,audio/01003.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f8b58369-491d-4cb3-9e2a-531273a68f9b.mp3,anim400k,そんなに師匠の見送りに,0.182,4.799,3.641817
1004,audio/01004.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f9831bae-77d1-4441-bf68-8a2243be161d.mp3,anim400k,病院に行くよ 歯具が戻ってるかもしれん,0.222,5.599,3.121334
1005,audio/01005.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f998f72b-55dc-48f8-8c41-b6d4ae84d240.mp3,anim400k,いじつさんはいてもあんまり意味ないので,0.111,4.319,3.656331
1006,audio/01006.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f99e43bd-b5b7-4e14-abe5-894c07d4ff46.mp3,anim400k,渋滞の患者が運び込まれた時なんかこんなもんじゃないぞ 1分1秒が精子を分ける,0.158,8.759,3.096587
1007,audio/01007.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f9a84fc5-304d-4cb9-9e35-c10d398fc3a4.mp3,anim400k,そして、その波状をというのが,0.083,6.299,3.528959
1008,audio/01008.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fa/fa40ccc7-db91-46e0-b6c8-26eb02bb2bed.mp3,anim400k,日本の子供たちの以後のレベルは？。大したことは？ない。,0.0,6.479,3.758592
1009,audio/01009.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fa/fab78d42-0060-4dae-bad3-3f2dad8c4133.mp3,anim400k,空が白見始めていた。,0.111,4.179,3.266672
1010,audio/01010.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fb5926ff-514e-4e91-9aa3-a458ee35b0e5.mp3,anim400k,私は生まれつき霊が見えた それを払う力も持っていた,0.208,7.339,3.628906
1011,audio/01011.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fb7b5a69-062b-4706-bf76-b0be3d7429ca.mp3,anim400k,ここで映像は終わっている。,0.0,5.019,3.490489
1012,audio/01012.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fbca280c-01fc-4efa-896e-7bb6491a22a5.mp3,anim400k,三上は仕事で帰る時間が多少異なるくらいで 毎日ハンで押したような生活をしています,0.105,9.959,3.143366
1013,audio/01013.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fbe5b9af-2832-4edf-98b5-1e77c142601f.mp3,anim400k,町田は神奈川に入れるべきだな,0.077,4.779,3.57824
1014,audio/01014.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fbfff1b1-d0c1-453d-a458-73b97d6bd12c.mp3,anim400k,そのために 違法存在は情報の眉を創造した,0.19,9.799,3.232858
1015,audio/01015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fc/fc00694e-d859-441e-b3eb-bae7c40acb5a.mp3,anim400k,漁舎や商人は、皆巨大なもので叩き潰され殺されていたそうだ,0.154,7.479,3.240798
1016,audio/01016.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fc/fc0c9120-ef41-4cbe-ad4d-da1b71428147.mp3,anim400k,誰か一人でも発見した場合は確保しよう サオは引きつんぎ情報を,0.28,8.179,3.55089
1017,audio/01017.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fc/fc1339d5-8414-4108-bdfd-94d3e00cc681.mp3,anim400k,行動の入り口を探しなさい。複数の足跡があれば間違いない。,0.0,8.379,3.777104
1018,audio/01018.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fd1e4f7c-62ec-45f3-92aa-01fbe97f39b2.mp3,anim400k,アホーシステム変更の準備が整いました,0.176,6.239,4.057289
1019,audio/01019.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fd7bd629-4b85-4186-904f-1587c134d0fc.mp3,anim400k,やつも国籍はアメリカ。町中のギャングと暴動を起こし。中等少年院に収容。,0.125,8.459,3.960959
1020,audio/01020.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fd9a87cf-4fb1-4ffd-8a03-af22c4547fc3.mp3,anim400k,去年の優秀な経験を活かし、残り期間はデバッグをお願いします。,0.036,9.019,3.580383
1021,audio/01021.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fdb1f2a2-f300-4813-a1bc-03d3f02e9d66.mp3,anim400k,3番乗り場で住宅展示場前で下書か,0.2,7.139,3.076037
1022,audio/01022.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fde8e9c7-196d-4629-9618-02a59d28c75d.mp3,anim400k,あなたは誰です?,0.0,6.039,3.593989
1023,audio/01023.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fe36edde-edac-49e9-ae9c-0494186350d6.mp3,anim400k,初めて会ったとき、私は言ったわ。,0.231,5.639,3.239365
1024,audio/01024.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea2325a-ab3f-4dfb-a2bc-0a2773e6589c.mp3,anim400k,直接話を聞いたのです。,0.0,3.639,3.523926
1025,audio/01025.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea5b17e-e421-46e0-a8fd-a702693ad063.mp3,anim400k,アドミニストレータ,0.0,3.139,3.449174
1026,audio/01026.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea70cad-56b4-45d0-9fa8-ede827dce15d.mp3,anim400k,気持ちは分かりますが 冷静に考えても妥当な結論でしょう,0.0,8.259,3.414285
1027,audio/01027.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fecb8602-ddd9-47d6-be3c-06b20131e488.mp3,anim400k,いや、キンブリーの部下2名と,0.25,4.999,3.664651
1028,audio/01028.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff0dae86-7897-4aa9-96ae-30b9c8f82831.mp3,anim400k,この世に？はいない人間と。,0.091,4.519,3.1526
1029,audio/01029.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff20a078-5bb0-46f3-8ac3-8351bf2a8344.mp3,anim400k,状況はチームから伝えておきます。,0.0,6.119,3.503035
1030,audio/01030.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff453e55-eae4-452a-bd9a-2fe88688b8db.mp3,anim400k,私は改革の研究をしていますが、過去に言葉で難儀しなかったものはありません。,0.057,7.859,3.767573
1031,audio/01031.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff49c1a8-892c-40a0-95db-067959d78715.mp3,anim400k,プロセッサーの大半は女体までに戦死するから その先の話なんざ保護にしてもそれは問題ねぇ,0.225,9.119,3.310603
1032,audio/01032.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff69bad2-451f-4124-8348-26401181e59c.mp3,anim400k,経験にまさる知識なしってね,0.167,5.179,3.730275
1033,audio/01033.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ffce5b15-1ef9-4b0c-b078-ca92384d73b8.mp3,anim400k,私は手続きをしてまいります。 香港に着いたらご連絡しますので。,0.0,8.379,3.436892
1034,audio/01034.wav,./dataset/reazonspeech_wav_out/000/009905752113b.wav,reazonspeech,これが成長だと思いますね。,0.0769230769230769,3.539458333333333,3.298988103866577
1035,audio/01035.wav,./dataset/reazonspeech_wav_out/000/00aa8785efc29.wav,reazonspeech,今すぐチェックしてみてくださいね。,0.0588235294117647,4.159458333333333,3.0766637325286865
1036,audio/01036.wav,./dataset/reazonspeech_wav_out/000/014907a74ac2b.wav,reazonspeech,この家に住んでいる親子とみられます。,0.0555555555555555,5.779458333333333,3.330623149871826
1037,audio/01037.wav,./dataset/reazonspeech_wav_out/000/0158d51411b21.wav,reazonspeech,走り始めてすぐにダウン。,0.0833333333333333,4.539458333333333,3.285721778869629
1038,audio/01038.wav,./dataset/reazonspeech_wav_out/000/051944ee98935.wav,reazonspeech,私が倉石君です。,0.125,4.459458333333333,3.2098371982574463
1039,audio/01039.wav,./dataset/reazonspeech_wav_out/000/068cd2b4e25f6.wav,reazonspeech,水戸は２３度ですが、きょうよりもちょっと上がります。,0.2692307692307692,4.619458333333333,3.0320868492126465
1040,audio/01040.wav,./dataset/reazonspeech_wav_out/000/082d2daf7314b.wav,reazonspeech,４つの園を持つ佐藤さん。,0.25,4.879458333333333,3.721066951751709
1041,audio/01041.wav,./dataset/reazonspeech_wav_out/000/09bde0fc92aa9.wav,reazonspeech,警視庁などが行方を追っています。,0.0625,4.679458333333334,4.033391952514648
1042,audio/01042.wav,./dataset/reazonspeech_wav_out/000/0a541a354fb02.wav,reazonspeech,お酒は強いですか？,0.1111111111111111,3.2394583333333333,3.330300092697144
1043,audio/01043.wav,./dataset/reazonspeech_wav_out/000/0c2fc37ee6bec.wav,reazonspeech,なすは一口大の乱切りにしました。,0.1875,5.019458333333334,3.5620322227478027
1044,audio/01044.wav,./dataset/reazonspeech_wav_out/000/0c8d1b70fc4d7.wav,reazonspeech,それでただ寺はやっぱり修行するための場ですから,0.217391304347826,6.099458333333334,3.027905225753784
1045,audio/01045.wav,./dataset/reazonspeech_wav_out/000/0d72ebd5590d4.wav,reazonspeech,石の鳥居が完全に倒れています。,0.0666666666666666,5.079458333333333,3.0990309715271
1046,audio/01046.wav,./dataset/reazonspeech_wav_out/000/0d73e98bdeae5.wav,reazonspeech,こちらは明日午前６時からのシミュレーションです。,0.1666666666666666,5.719458333333334,4.041646957397461
1047,audio/01047.wav,./dataset/reazonspeech_wav_out/000/0db8da7283b9d.wav,reazonspeech,山盛り持ってガッて食べててほしいなっていうのはあります。,0.1785714285714285,5.679458333333334,3.2450878620147705
1048,audio/01048.wav,./dataset/reazonspeech_wav_out/000/0e4ddcdb9656d.wav,reazonspeech,パーマ大佐ともし結婚することになったら証人になってください。,0.1,5.579458333333333,3.006009578704834
1049,audio/01049.wav,./dataset/reazonspeech_wav_out/000/0e8c94a8bb0b5.wav,reazonspeech,一方が閉じた方。,0.125,4.359458333333333,3.0094127655029297
1050,audio/01050.wav,./dataset/reazonspeech_wav_out/000/0eb94e0e4c7a5.wav,reazonspeech,ジワは大きく伸ばしてきました。,0.2,4.539458333333333,3.680728912353516
1051,audio/01051.wav,./dataset/reazonspeech_wav_out/000/0eceb11f3be5c.wav,reazonspeech,取り出した骨は骨格標本として大学や博物館で保管します。,0.1481481481481481,6.159458333333333,3.8489017486572266
1052,audio/01052.wav,./dataset/reazonspeech_wav_out/000/0f28e0c36136f.wav,reazonspeech,これあの前日ですね,0.0,3.839458333333333,3.748342990875244
1053,audio/01053.wav,./dataset/reazonspeech_wav_out/000/0fd0abfe5a7eb.wav,reazonspeech,飽きてはないというか。,0.2727272727272727,3.099458333333333,3.566361904144287
1054,audio/01054.wav,./dataset/reazonspeech_wav_out/000/120d3b9d59117.wav,reazonspeech,君たちは他に手がかりになりそうなものがないか探してみてくれ。,0.0333333333333333,5.299458333333333,3.621196985244751
1055,audio/01055.wav,./dataset/reazonspeech_wav_out/000/13e1074363582.wav,reazonspeech,流氷を見に行ったんだな。,0.0833333333333333,3.359458333333333,3.3850982189178467
1056,audio/01056.wav,./dataset/reazonspeech_wav_out/000/153db09362caf.wav,reazonspeech,逆に中山さん、モロッコがしっかりとした守備を前半、見せた。,0.1379310344827586,7.179458333333334,3.170485019683838
1057,audio/01057.wav,./dataset/reazonspeech_wav_out/000/15bdcff5e5c3d.wav,reazonspeech,今５年生です。,0.2857142857142857,3.119458333333333,3.6925129890441895
1058,audio/01058.wav,./dataset/reazonspeech_wav_out/000/15c0144c40f05.wav,reazonspeech,この添削は。,0.1666666666666666,7.299458333333333,3.286362409591675
1059,audio/01059.wav,./dataset/reazonspeech_wav_out/000/1a6a8cc1029fb.wav,reazonspeech,フェンシングの全日本選手権。,0.2142857142857142,5.019458333333334,3.622241973876953
1060,audio/01060.wav,./dataset/reazonspeech_wav_out/000/1b854e0b2f1c6.wav,reazonspeech,お手柔らかにお願いします。,0.0769230769230769,3.2194583333333333,3.1433513164520264
1061,audio/01061.wav,./dataset/reazonspeech_wav_out/000/1c30b6e5d06b0.wav,reazonspeech,小耳に挟んだんだけど結局はプラスチックだからね。,0.1666666666666666,4.999458333333333,3.349602222442627
1062,audio/01062.wav,./dataset/reazonspeech_wav_out/000/1c79a4e494cd9.wav,reazonspeech,午後３時過ぎの熊谷駅前です。,0.1428571428571428,5.119458333333333,3.626754760742188
1063,audio/01063.wav,./dataset/reazonspeech_wav_out/000/1cbeb372e6f54.wav,reazonspeech,しかし会社に戻ると。,0.1,3.619458333333333,3.435518503189087
1064,audio/01064.wav,./dataset/reazonspeech_wav_out/000/1e75c02061f10.wav,reazonspeech,中国が演技を終えています。,0.0769230769230769,6.819458333333333,3.503368854522705
1065,audio/01065.wav,./dataset/reazonspeech_wav_out/000/1f9ef716b8223.wav,reazonspeech,スピードからいっても若干遅いし果たして、正直に全部言っているのか。,0.1515151515151515,6.959458333333333,3.120744228363037
1066,audio/01066.wav,./dataset/reazonspeech_wav_out/000/22a9f1cf3273a.wav,reazonspeech,むしろ国連が果たしている大きな役割はウクライナ国内で戦禍に苦しむ一般市民に対する人道支援です。,0.1702127659574468,8.099458333333333,3.220299243927002
1067,audio/01067.wav,./dataset/reazonspeech_wav_out/000/22de2c78878b5.wav,reazonspeech,今後の見通しです。,0.1111111111111111,3.3194583333333334,3.7449238300323486
1068,audio/01068.wav,./dataset/reazonspeech_wav_out/000/233ee9dd7050c.wav,reazonspeech,どうつきあっていけばいいのかということで政府が運用している着用のルールについて確認します。,0.2222222222222222,8.639458333333334,3.352761745452881
1069,audio/01069.wav,./dataset/reazonspeech_wav_out/000/235e235ff1b0c.wav,reazonspeech,とにかく早く刈ったほうがいいかなと思いまして。,0.1739130434782608,5.879458333333333,3.6010937690734863
1070,audio/01070.wav,./dataset/reazonspeech_wav_out/000/2417467a93753.wav,reazonspeech,預けていたのはスマートフォン。,0.0666666666666666,6.799458333333333,3.171142339706421
1071,audio/01071.wav,./dataset/reazonspeech_wav_out/000/2683d3ed8c1ef.wav,reazonspeech,東海道新幹線ホームからお伝えします。,0.1666666666666666,5.639458333333334,3.2770354747772217
1072,audio/01072.wav,./dataset/reazonspeech_wav_out/000/2b15eaaf726d2.wav,reazonspeech,奥に見えるのが、爆発で全焼した建物で、焦げた跡や、崩れ落ちた様子が分かります。,0.1282051282051282,8.459458333333334,3.440605640411377
1073,audio/01073.wav,./dataset/reazonspeech_wav_out/000/2b943d1268b87.wav,reazonspeech,さらに市販の吸音材をすき間に入れればより効果がアップします,0.1724137931034483,8.799458333333334,3.319913387298584
1074,audio/01074.wav,./dataset/reazonspeech_wav_out/000/2bb9dc077bcd4.wav,reazonspeech,ねっ私も就職しよっかな・,0.25,5.519458333333334,3.1704795360565186
1075,audio/01075.wav,./dataset/reazonspeech_wav_out/000/2c41eef2f65f5.wav,reazonspeech,それじゃあね」。,0.25,3.719458333333333,3.1828858852386475
1076,audio/01076.wav,./dataset/reazonspeech_wav_out/000/2cc6181df087b.wav,reazonspeech,失礼します。,0.1666666666666666,4.239458333333333,3.5643086433410645
1077,audio/01077.wav,./dataset/reazonspeech_wav_out/000/2cfeaa9e628bf.wav,reazonspeech,虫を私食べたことがあります。,0.0714285714285714,4.799458333333333,3.0704681873321533
1078,audio/01078.wav,./dataset/reazonspeech_wav_out/000/2e0188992720f.wav,reazonspeech,自分たちのいつもどおりの試合をしたいと話した。,0.2608695652173913,4.4394583333333335,3.52628231048584
1079,audio/01079.wav,./dataset/reazonspeech_wav_out/000/2e13b0911f5a2.wav,reazonspeech,絡み合っていくような感じですね。,0.125,4.179458333333334,3.00313138961792
1080,audio/01080.wav,./dataset/reazonspeech_wav_out/000/2f036e11cdfb7.wav,reazonspeech,ビートたけしさん,0.0,3.099458333333333,3.549516439437866
1081,audio/01081.wav,./dataset/reazonspeech_wav_out/000/2fa6d4fb9a01b.wav,reazonspeech,しかし。,0.25,4.999458333333333,3.4497437477111816
1082,audio/01082.wav,./dataset/reazonspeech_wav_out/000/315be0f41889b.wav,reazonspeech,本人しか分かりません。,0.2727272727272727,3.139458333333333,3.408077001571656
1083,audio/01083.wav,./dataset/reazonspeech_wav_out/000/32e4996b3b96e.wav,reazonspeech,さてさて。,0.0,3.579458333333333,3.609736204147339
1084,audio/01084.wav,./dataset/reazonspeech_wav_out/000/333e4eea55476.wav,reazonspeech,泣いてみせましょうか。,0.0909090909090909,3.2594583333333333,4.236823081970215
1085,audio/01085.wav,./dataset/reazonspeech_wav_out/000/34a04c669fab9.wav,reazonspeech,では開けてみましょう。,0.0909090909090909,3.9794583333333335,3.521045207977295
1086,audio/01086.wav,./dataset/reazonspeech_wav_out/000/355375cf7f4b3.wav,reazonspeech,素敵な方でした本当に。,0.2727272727272727,3.2594583333333333,3.7181553840637207
1087,audio/01087.wav,./dataset/reazonspeech_wav_out/000/37a6e33d982be.wav,reazonspeech,私これからどうしよ。,0.1,4.139458333333334,3.6754150390625
1088,audio/01088.wav,./dataset/reazonspeech_wav_out/000/37db7daf2564a.wav,reazonspeech,「祈り」と並んで今回見ていくテーマ,0.2352941176470588,6.9394583333333335,3.2266855239868164
1089,audio/01089.wav,./dataset/reazonspeech_wav_out/000/386f2bc9e3551.wav,reazonspeech,どういう意味ですか？,0.1,3.799458333333333,3.156949520111084
1090,audio/01090.wav,./dataset/reazonspeech_wav_out/000/3c2373eea4ae3.wav,reazonspeech,シャワーズはね結構でかくて。,0.1428571428571428,4.039458333333333,3.3756489753723145
1091,audio/01091.wav,./dataset/reazonspeech_wav_out/000/3d7a991b41744.wav,reazonspeech,そもそも総研でもやった。,0.25,3.799458333333333,3.308390140533448
1092,audio/01092.wav,./dataset/reazonspeech_wav_out/000/3d8217caceb20.wav,reazonspeech,何かそういうちょっと切ない未来が待ってる気がするの彼に。,0.1071428571428571,7.059458333333334,3.125568628311157
1093,audio/01093.wav,./dataset/reazonspeech_wav_out/000/3e3f83f8e61ff.wav,reazonspeech,その方が面白い面白くないですか？,0.1875,4.739458333333333,3.476804494857788
1094,audio/01094.wav,./dataset/reazonspeech_wav_out/000/40b0b67694655.wav,reazonspeech,赤いのは辛み緑のは風味を足すんです。,0.2777777777777778,6.9394583333333335,3.159301996231079
1095,audio/01095.wav,./dataset/reazonspeech_wav_out/000/425125b5c498d.wav,reazonspeech,さあ今度はクーラーボックスです。,0.0625,4.199458333333333,3.7978596687316895
1096,audio/01096.wav,./dataset/reazonspeech_wav_out/000/43233f6b82c1b.wav,reazonspeech,でも１８度まで気温が上がります。,0.1875,3.499458333333333,3.338952779769897
1097,audio/01097.wav,./dataset/reazonspeech_wav_out/000/4505a02670c5e.wav,reazonspeech,社員の動向を探るんでしょ？,0.0769230769230769,6.339458333333333,3.520023822784424
1098,audio/01098.wav,./dataset/reazonspeech_wav_out/000/47123e0fd95d1.wav,reazonspeech,落ち着いた感じの雰囲気が出てますね。,0.0555555555555555,4.339458333333333,3.4794020652771
1099,audio/01099.wav,./dataset/reazonspeech_wav_out/000/4749445df1d3e.wav,reazonspeech,まさにそうですね。,0.2222222222222222,3.079458333333333,3.052436351776123
1100,audio/01100.wav,./dataset/reazonspeech_wav_out/000/476895ef86a19.wav,reazonspeech,やっぱりこれですよね。,0.0909090909090909,3.019458333333333,3.295558452606201
1101,audio/01101.wav,./dataset/reazonspeech_wav_out/000/477cbfc99c5da.wav,reazonspeech,だが何もかもがうまくいかない。,0.0666666666666666,5.259458333333333,3.4627037048339844
1102,audio/01102.wav,./dataset/reazonspeech_wav_out/000/48fc2a9bbd28f.wav,reazonspeech,これ、映像が投影されています。,0.1333333333333333,4.219458333333334,3.13276743888855
1103,audio/01103.wav,./dataset/reazonspeech_wav_out/000/49056a49df7fb.wav,reazonspeech,ボツワナは１走、マクワラです。,0.2666666666666666,4.459458333333333,3.280723094940185
1104,audio/01104.wav,./dataset/reazonspeech_wav_out/000/4977e80d0d30e.wav,reazonspeech,ちょっとお話よろしいでしょうか？,0.0625,4.719458333333334,3.5556633472442627
1105,audio/01105.wav,./dataset/reazonspeech_wav_out/000/4a8ea2a0ade40.wav,reazonspeech,満を持してお知らせしたんですけど。,0.2941176470588235,5.279458333333333,3.170809507369995
1106,audio/01106.wav,./dataset/reazonspeech_wav_out/000/4ba75c682d724.wav,reazonspeech,その時でした。,0.1428571428571428,3.439458333333333,3.834678649902344
1107,audio/01107.wav,./dataset/reazonspeech_wav_out/000/4c228696f4edb.wav,reazonspeech,出だしからつまずいてるねえ,0.0769230769230769,4.159458333333333,3.966973543167114
1108,audio/01108.wav,./dataset/reazonspeech_wav_out/000/4cef27e67c11c.wav,reazonspeech,とっても輝かしい経歴をお持ちですよね。,0.2105263157894736,5.039458333333333,3.253715753555298
1109,audio/01109.wav,./dataset/reazonspeech_wav_out/000/4e0390c4a19ad.wav,reazonspeech,君の家族を調べたんだけどさ。,0.0714285714285714,6.279458333333333,3.693893194198608
1110,audio/01110.wav,./dataset/reazonspeech_wav_out/000/4ffece744840f.wav,reazonspeech,管内では先週電力需給ひっ迫注意報が発表されました。,0.28,6.659458333333333,3.25996732711792
1111,audio/01111.wav,./dataset/reazonspeech_wav_out/000/5077f4f66ee9c.wav,reazonspeech,「タクシーわたくしはタクシー」,0.1333333333333333,6.339458333333333,3.76620888710022
1112,audio/01112.wav,./dataset/reazonspeech_wav_out/000/508b216b9d31d.wav,reazonspeech,ちょっと暖房の効きすぎじゃないか？,0.0588235294117647,3.679458333333333,3.3163504600524902
1113,audio/01113.wav,./dataset/reazonspeech_wav_out/000/533422a0bc67f.wav,reazonspeech,観光の途中なんかでも来ることができる。,0.0526315789473684,3.799458333333333,3.3764421939849854
1114,audio/01114.wav,./dataset/reazonspeech_wav_out/000/53db533ff91e9.wav,reazonspeech,もう木原としてはこのゲーム、残りは思い切ったプレーが連続して必要になりますか？,0.1282051282051282,7.159458333333333,3.244391918182373
1115,audio/01115.wav,./dataset/reazonspeech_wav_out/000/54a0491c06dd6.wav,reazonspeech,で守らなきゃいけない。,0.2727272727272727,3.019458333333333,3.340781211853028
1116,audio/01116.wav,./dataset/reazonspeech_wav_out/000/55238672c92e9.wav,reazonspeech,全てのトリビアの発表、終わりました。,0.2777777777777778,4.999458333333333,3.1651041507720947
1117,audio/01117.wav,./dataset/reazonspeech_wav_out/000/563bf0ca7cfd0.wav,reazonspeech,あっそうでもないか。,0.1,3.139458333333333,3.3385019302368164
1118,audio/01118.wav,./dataset/reazonspeech_wav_out/000/56a3a34f7d80f.wav,reazonspeech,続いては全国のお天気水越さんです。,0.0588235294117647,4.679458333333334,3.329962730407715
1119,audio/01119.wav,./dataset/reazonspeech_wav_out/000/5944c46bbb52a.wav,reazonspeech,４年前まで診療所は無人やったんですから。,0.1,4.379458333333333,3.199460506439209
1120,audio/01120.wav,./dataset/reazonspeech_wav_out/000/59bc10a7b222b.wav,reazonspeech,後ろでイベントっぽいのやってるの？,0.1764705882352941,4.679458333333334,3.092513084411621
1121,audio/01121.wav,./dataset/reazonspeech_wav_out/000/59fad7f6616de.wav,reazonspeech,こちらご覧ください。,0.0,5.199458333333333,3.3890480995178223
1122,audio/01122.wav,./dataset/reazonspeech_wav_out/000/5c02961e1ac71.wav,reazonspeech,あのときのこと覚えてる？,0.25,6.379458333333333,3.672557830810547
1123,audio/01123.wav,./dataset/reazonspeech_wav_out/000/5c02f3c3448d6.wav,reazonspeech,これ、インセクト昆虫ですね。,0.1428571428571428,4.659458333333333,3.1225385665893555
1124,audio/01124.wav,./dataset/reazonspeech_wav_out/000/5c2ec4cc26166.wav,reazonspeech,前回の銅メダリストです。,0.0833333333333333,3.659458333333333,3.5925137996673584
1125,audio/01125.wav,./dataset/reazonspeech_wav_out/000/5c6942d484b97.wav,reazonspeech,今朝の一面です。,0.0,3.119458333333333,3.5787675380706787
1126,audio/01126.wav,./dataset/reazonspeech_wav_out/000/5e2253990b45d.wav,reazonspeech,北海道のニュースをお伝えしました。,0.0588235294117647,6.459458333333333,3.50876522064209
1127,audio/01127.wav,./dataset/reazonspeech_wav_out/000/5f5db011163eb.wav,reazonspeech,日曜日の朝になると梅雨前線は少し北上して本州の陸地に近づく予想です。,0.0294117647058823,8.139458333333334,3.5474650859832764
1128,audio/01128.wav,./dataset/reazonspeech_wav_out/000/5f68605e550a3.wav,reazonspeech,周りを見渡しても、プラスチックだらけ。,0.1052631578947368,6.539458333333333,3.544549465179444
1129,audio/01129.wav,./dataset/reazonspeech_wav_out/000/5fc41da058fc3.wav,reazonspeech,起こします。,0.0,5.879458333333333,3.50077748298645
1130,audio/01130.wav,./dataset/reazonspeech_wav_out/000/5ffa35df129bb.wav,reazonspeech,熊本市北区の北熊本駐屯地でした。,0.0625,6.799458333333333,3.6537466049194336
1131,audio/01131.wav,./dataset/reazonspeech_wav_out/000/62f0091314a53.wav,reazonspeech,食材に対する考え方を変える必要があると。,0.05,4.539458333333333,3.2364697456359863
1132,audio/01132.wav,./dataset/reazonspeech_wav_out/000/63a2f38530d05.wav,reazonspeech,これだって田辺さんはね,0.1818181818181818,3.499458333333333,3.266670227050781
1133,audio/01133.wav,./dataset/reazonspeech_wav_out/000/63fc9a0c0db41.wav,reazonspeech,危険な場所からは離れてください。,0.0625,4.079458333333333,3.4097213745117188
1134,audio/01134.wav,./dataset/reazonspeech_wav_out/000/66591cb8eccc8.wav,reazonspeech,志茂川がやったという明確な証拠はありませんからね。,0.12,4.599458333333334,3.573845624923706
